0.9 0.006 0.3036024923350704
0.9 0.007 0.18445617334953313
0.9 0.008 0.1156536556035715
0.9 0.009 0.08647019740405994
0.9 0.01 0.06592384526072281
0.9 0.02 0.014080538361702729
10.0 0.05 3.5850529590339084
10.0 0.06 2.4924541066305115
10.0 0.07 1.818681113341147
10.0 0.08 1.4006609322503776
10.0 0.09 1.10401868685374
10.0 0.093 1.0506195202299446
10.0 0.095 1.01494441068803
10.0 0.1 0.9896184714717975
10.0 0.13 0.6165032942527376
10.0 0.15 0.4896608222870325
10.0 0.17 0.39838906332404067
10.0 0.2 0.297159613304191
10.0 0.3 0.1740722509454546
12.0 0.05 3.790266927347681
12.0 0.06 2.6381986263150705
12.0 0.07 1.939096498829783
12.0 0.08 1.50115017840277
12.0 0.09 1.211397174756705
12.0 0.093 1.1224666469951057
12.0 0.095 1.0723891499911802
12.0 0.1 0.9978475367691148
12.0 0.13 0.6370836053534363
12.0 0.17 0.3875576057721023
12.0 0.2 0.31397315609003634
12.0 0.3 0.21646301418723005
15.0 0.05 4.48628967640688
15.0 0.06 3.0568098088851525
15.0 0.07 2.2827242614673815
15.0 0.08 1.7482530252606165
15.0 0.09 1.3889564676951194
15.0 0.093 1.290616625731083
15.0 0.095 1.2284922579753037
15.0 0.1 1.1379433250087576
15.0 0.13 0.6804977549578904
15.0 0.15 0.5349694720665958
15.0 0.17 0.430278754677452
15.0 0.2 0.3493267528587237
15.0 0.3 0.2786787368781032
17.0 0.05 4.737538903524312
17.0 0.06 3.3456387708389497
17.0 0.07 2.4326981073209852
17.0 0.08 1.8764544517476178
17.0 0.09 1.487105579568619
17.0 0.093 1.3885818447915352
17.0 0.095 1.3296759302955359
17.0 0.1 1.1950667336590606
17.0 0.13 0.6953685404662964
17.0 0.15 0.5660922911132504
17.0 0.17 0.46383501859884496
17.0 0.2 0.36706538984873993
17.0 0.3 0.27286551790119684
1.0 0.0037 4.69142380246538
1.0 0.004 2.8953822658324446
1.0 0.0043 1.7473716524867005
1.0 0.0045 1.3941550257145898
1.0 0.005 0.8029548871710788
1.0 0.0053 0.6287089099887798
1.0 0.006 0.3600785592310979
1.0 0.007 0.19771426188919794
1.0 0.008 0.12873669048631986
1.0 0.009 0.09414964379887794
1.0 0.01 0.07458380327224085
1.0 0.02 0.016204202404571245
1.3 0.004 2.6379248051302437
1.3 0.0043 1.7184042111657223
1.3 0.0045 1.4280304001475508
1.3 0.005 0.9175112579979736
1.3 0.0053 0.685009850229557
1.3 0.006 0.41227438131025707
1.3 0.007 0.23989794315675067
1.3 0.008 0.15843029218091684
1.3 0.009 0.12233479386882953
1.3 0.01 0.09577772097807699
1.3 0.02 0.02037092373709329
1.5 0.004 3.997754976873385
1.5 0.0043 2.7680410837713225
1.5 0.0045 2.3876837390833106
1.5 0.005 1.4635805533025859
1.5 0.006 0.743117453048709
1.5 0.0065 0.5512413408021954
1.5 0.007 0.4526730908825447
1.5 0.008 0.32047966821369245
1.5 0.009 0.24129288321975545
1.5 0.01 0.18256629866922988
1.5 0.02 0.040406312592997665
1.7 0.01 3.1104723415419966
1.7 0.02 0.6782761477056876
1.7 0.023 0.4997968535687786
1.7 0.025 0.4258711321255488
1.7 0.027 0.3646433295997597
1.7 0.03 0.2972878771476266
1.7 0.04 0.16813307823195725
1.7 0.05 0.1084245545311538
1.7 0.06 0.07726196673710634
1.7 0.07 0.05858011561607331
1.7 0.08 0.04466106977172371
1.7 0.09 0.03620715797769615
1.7 0.1 0.03998529115897855
20.0 0.06 3.484008209143509
20.0 0.07 2.581863178666941
20.0 0.08 1.9922814554566466
20.0 0.09 1.558407509899662
20.0 0.093 1.4654328302405295
20.0 0.095 1.415223269054078
20.0 0.1 1.256797701613875
20.0 0.13 0.7643929337922044
20.0 0.15 0.6105262863559098
20.0 0.17 0.5057105504553359
20.0 0.2 0.42514229320989155
20.0 0.3 0.28306599447573255
25.0 0.06 4.065487835166675
25.0 0.07 3.017536923010704
25.0 0.08 2.294616908600414
25.0 0.09 1.8226358824709994
25.0 0.093 1.7066619626787765
25.0 0.095 1.6397044278932713
25.0 0.1 1.5768090276740223
25.0 0.13 0.9266701423393151
25.0 0.15 0.7183809087636986
25.0 0.17 0.6013185132267409
25.0 0.2 0.5399288246852805
25.0 0.3 0.26529517531377667
27.0 0.06 4.288274346956305
27.0 0.07 3.198575834606134
27.0 0.08 2.4380859590957376
27.0 0.09 1.942987843509943
27.0 0.093 1.8368926513054036
27.0 0.095 1.7602644069758633
27.0 0.1 1.5970709109458752
27.0 0.13 0.956731651364308
27.0 0.15 0.793111021228023
27.0 0.17 0.6688211434843029
27.0 0.2 0.5357401447558102
27.0 0.3 0.4025968463613934
2.0 0.02 1.5746331012318113
2.0 0.023 1.173627236789415
2.0 0.025 0.9915509169688321
2.0 0.027 0.8575208975117674
2.0 0.03 0.686078364352059
2.0 0.033 0.571088389969858
2.0 0.035 0.5090124487152397
2.0 0.037 0.45402893068451683
2.0 0.04 0.39185461589226467
2.0 0.05 0.24771275770342555
2.0 0.06 0.17525519254891705
2.0 0.07 0.12991390564226618
2.0 0.08 0.09890606817399525
2.0 0.09 0.07957554796444057
2.0 0.093 0.08392124230384158
2.0 0.095 0.07326103108433249
2.0 0.1 0.07017185299320519
2.0 0.2 0.025220503726253323
2.3 0.02 1.759473193748703
2.3 0.023 1.3222266181434859
2.3 0.025 1.113248670923246
2.3 0.027 0.9382601194430624
2.3 0.03 0.7721493272696633
2.3 0.04 0.4316215299430836
2.3 0.05 0.28042674062248446
2.3 0.06 0.19352485957931753
2.3 0.07 0.14443730429951682
2.3 0.08 0.11198499763406523
2.3 0.09 0.08985124176692641
2.3 0.093 0.08379399301573795
2.3 0.095 0.08045746627465417
2.3 0.1 0.07330614382038539
2.5 0.02 1.839841038819531
2.5 0.023 1.3513555382224691
2.5 0.025 1.1450633231873961
2.5 0.027 0.9809053850353179
2.5 0.03 0.8013952658402248
2.5 0.033 0.6535987032559099
2.5 0.035 0.5790052664160652
2.5 0.037 0.5290421986769877
2.5 0.04 0.4438559874182472
2.5 0.05 0.2848980529780162
2.5 0.06 0.20001375125433682
3.5 0.02 2.474155103150115
3.5 0.023 1.844221521799485
3.5 0.025 1.6399188889060943
3.5 0.027 1.3387186860213725
3.5 0.03 1.1300280649189403
3.5 0.033 0.9413514079169467
3.5 0.035 0.7954704800204285
3.5 0.037 0.7163614245808748
3.5 0.04 0.6074393249624309
3.5 0.05 0.39636943259515267
3.5 0.06 0.2874442241403106
3.5 0.07 0.20342341808407
3.5 0.08 0.1561776174197712
3.5 0.093 0.12278020313269031
3.5 0.095 0.118505342585598
3.7 0.02 2.650349356829559
3.7 0.023 1.97529260389903
3.7 0.025 1.6777966414227188
3.7 0.027 1.4326046317025434
3.7 0.03 1.1620784213222664
3.7 0.033 0.9555240401710946
3.7 0.035 0.854427328958267
3.7 0.037 0.7613268900016604
3.7 0.04 0.6572790466418392
3.7 0.05 0.4195178185272045
3.7 0.06 0.2951030276203559
3.7 0.07 0.21915823790463024
3.7 0.08 0.16922260968256478
3.7 0.09 0.14352078734824125
3.7 0.095 0.12832058520137413
3.7 0.1 0.11338303802986532
2.5 0.07 0.15017720611877516
2.5 0.08 0.1179912726860018
2.5 0.09 0.09305334191788112
2.5 0.093 0.08703326130198889
2.5 0.1 0.0802845471598745
2.7 0.02 1.9091637493817335
2.7 0.027 1.0240678982991853
2.7 0.04 0.4625687773453917
2.7 0.06 0.20816251200157312
2.7 0.09 0.0969710312842477
30.0 0.06 4.877316936992633
30.0 0.08 2.6413599105952557
30.0 0.1 1.755138954104466
30.0 0.15 0.8447267236828049
30.0 0.2 0.5104843070867686
33.0 0.08 3.2247728459472538
2.5 0.095 0.08752567844574052
2.5 0.2 0.025160648438450603
2.7 0.023 1.413720977889644
2.7 0.03 0.8215979983306938
2.7 0.05 0.29941511032206575
2.7 0.08 0.12040182687096297
2.7 0.093 0.0901103195954373
30.0 0.07 3.4040866262815443
30.0 0.09 2.2236852321237306
30.0 0.13 1.1401149962453863
30.0 0.17 0.6952852820564239
30.0 0.3 0.8447185666379282
33.0 0.07 4.124586370338588
33.0 0.09 2.5661867453660223
33.0 0.093 2.4105417922636914
33.0 0.095 2.959989970981956
33.0 0.1 2.168248586469063
33.0 0.13 1.3981413783856516
33.0 0.15 1.1144177044413597
33.0 0.17 0.9797316578331355
33.0 0.2 0.7167156927657397
33.0 0.3 1.4562793950037545
35.0 0.08 4.038725554244379
35.0 0.09 3.2138304861943836
35.0 0.093 3.0594441077051404
35.0 0.095 3.177017984640202
35.0 0.1 2.6953126749285494
35.0 0.13 1.7540741578561396
35.0 0.15 1.5656092015151373
35.0 0.17 1.1340670940414
35.0 0.2 0.9068494846390931
35.0 0.3 2.8907578565264074
3.0 0.02 2.1506371172139813
3.0 0.023 1.6237828795458147
3.0 0.025 1.3698115444793666
3.0 0.027 1.1772811380190054
3.0 0.03 0.950695843971965
3.0 0.04 0.5314339024507113
3.0 0.05 0.3411372430970385
3.0 0.06 0.24170373300210787
3.0 0.07 0.17746330360356016
3.0 0.08 0.14283632584611447
3.0 0.09 0.1100394756912064
3.0 0.093 0.10153977639855533
3.0 0.095 0.10104178619209989
3.0 0.1 0.09191404227139134
40.0 0.13 3.628933635055497
40.0 0.2 2.645377355099023
40.0 0.3 3.6809812204215366
4.0 0.02 3.191275224051596
4.0 0.023 2.3599391433781625
4.0 0.025 1.99502753286505
4.0 0.027 1.695817753541952
4.0 0.03 1.3759626832324465
4.0 0.033 1.1392118281833867
4.0 0.035 1.0175749925602995
4.0 0.037 0.903580301628854
4.0 0.04 0.771289170274235
4.0 0.05 0.4951512226663941
4.0 0.06 0.34477952114570165
4.0 0.07 0.2583295550118617
4.0 0.08 0.21233240416319588
4.0 0.09 0.1669600944348332
4.0 0.093 0.15948298495179164
4.0 0.095 0.1530636812538
4.0 0.1 0.1370214620963987
4.5 0.02 4.417203839372479
4.5 0.03 1.9449008273603092
4.5 0.033 1.66184245015136
4.5 0.035 1.4247584683941688
4.5 0.037 1.2843611950774743
4.5 0.04 1.0849310311272353
4.5 0.05 0.6982929903639485
4.5 0.06 0.4898836196156756
4.5 0.07 0.36236030520437845
4.5 0.1 0.19370577718709783
4.7 0.03 2.824502256621276
4.7 0.04 1.568672841837249
4.7 0.05 1.0121793227487577
4.7 0.06 0.7067572372176795
4.7 0.07 0.5314497032532506
4.7 0.08 0.434929017801446
4.7 0.09 0.3472714022560794
4.7 0.093 0.3333583958458284
4.7 0.095 0.32289418676875736
4.7 0.1 0.2868002808495222
4.7 0.2 0.09961455015115803
5.0 0.03 4.880531711218971
5.0 0.04 2.7161867698616375
5.0 0.05 1.758121101960088
5.0 0.06 1.2291657315947115
5.0 0.07 0.8997205771341109
5.0 0.08 0.7008344834839562
5.0 0.09 0.5336541190917918
5.0 0.093 0.5059125318856464
5.0 0.095 0.44394500184729785
5.5 0.04 3.6028190294740132
5.5 0.05 2.3116303591546066
5.5 0.06 1.5930793888362567
5.5 0.07 1.175522953412359
5.5 0.08 0.9044286799121981
5.5 0.09 0.7257536252566588
5.5 0.093 0.6712513679858058
5.5 0.095 0.6489094663213255
5.5 0.1 0.7058315666252077
5.5 0.13 0.4027714018490602
5.5 0.15 0.336419918503283
5.5 0.17 0.27487530710741165
5.5 0.2 0.1904771010669097
5.5 0.3 0.16397847899516382
6.0 0.04 3.8653045704684628
6.0 0.05 2.446723974990998
6.0 0.06 1.6987543399206628
6.0 0.07 1.2462743305049604
6.0 0.08 0.9892195600789979
6.0 0.09 0.7819796374135538
6.0 0.093 0.731368627790356
6.0 0.095 0.7003537603549442
6.0 0.1 0.6862570870792665
6.0 0.13 0.4352147622823419
6.0 0.15 0.328321731181516
6.0 0.17 0.2851132287852696
6.0 0.2 0.2324472685143627
6.0 0.3 0.1850239999181631
6.5 0.04 3.9967463490438107
6.5 0.05 2.5927760146819683
6.5 0.06 1.7993110008724527
6.5 0.07 1.3319972467509011
6.5 0.08 1.0073323895149617
6.5 0.09 0.8251352249543809
6.5 0.093 0.7751772039401079
6.5 0.095 0.7158737624769779
6.5 0.1 0.7173944773691164
6.5 0.13 0.4390848902203035
6.5 0.15 0.34922573986376565
6.5 0.17 0.3032042947983573
6.5 0.2 0.24109983192471182
6.5 0.3 0.2815109696122223
7.0 0.04 4.217475265843486
7.0 0.05 2.699272381795552
7.0 0.06 1.8693286945742107
7.0 0.07 1.3905702660335624
7.0 0.08 1.0693716615622748
7.0 0.09 0.8552181215133913
7.0 0.093 0.8012930778311044
7.0 0.095 0.7517063480750936
7.0 0.1 0.7942814576672322
7.0 0.13 0.4929171654445504
7.0 0.15 0.4130983563792052
7.0 0.17 0.3084217984409592
7.0 0.2 0.2623001227700702
7.0 0.3 0.12671596655979048
8.0 0.04 4.885304807098731
8.0 0.05 3.1100544160498056
8.0 0.06 2.168945096289754
8.0 0.07 1.6104297020768648
8.0 0.08 1.2445337691648253
8.0 0.09 0.9915517579513973
8.0 0.093 0.917274431032942
8.0 0.095 0.8843364515084234
8.0 0.1 0.8118613981783378
8.0 0.13 0.5139632971827778
8.0 0.15 0.4089041230767376
8.0 0.17 0.3491835541840981
8.0 0.2 0.2873232875895521
8.0 0.3 0.1776293284157237
9.0 0.05 3.2824034341136388
9.0 0.06 2.3025246183161237
9.0 0.07 1.6889075247194194
9.0 0.08 1.2903559326962741
9.0 0.09 1.037706139184546
9.0 0.093 0.9608900343784523
9.0 0.095 0.9288357767035915
9.0 0.1 0.9092691276913155
9.0 0.13 0.548075699418817
9.0 0.15 0.4560876812724549
9.0 0.2 0.29414463166141314
9.0 0.3 0.20142231993218035
