x,y
0.10000000000000003,0.0030343856187127743
0.30796201477524676,0.0031812508259340356
0.35348565727334835,0.0031847099479797862
0.3726602977252585,0.0033375977822767086
0.3851568168026647,0.0035000000000000022
0.38833769735890433,0.003543364488531854
0.4,0.0036590845635548043
0.4044045226296642,0.00368992318628087
0.4132577807837236,0.0037000000000000023
0.5,0.003989889688040944
0.5057972460437183,0.004000000000000003
0.6195420080528862,0.004106365171678496
0.7,0.004180312164637703
0.7949279578749019,0.004149095499441095
0.9,0.004149095499441095
0.9568291311043441,0.004123020418479261
1.0,0.004116745658198993
1.2292879024178462,0.004062145311670777
1.3,0.004059102152822757
1.3562287811961882,0.00420895876980604
1.4299766917864294,0.0043000000000000035
1.4444491582542291,0.004351862379328266
1.4974592693765778,0.0045000000000000005
1.4983305730648073,0.0045036910013076465
1.5,0.004506147665790595
1.602556317648444,0.005341854392161485
1.5181902017829696,0.005164673755513965
1.5309608330804025,0.006152887852736784
1.534056524014903,0.006586979395742126
1.5355156326954797,0.0070000000000000045
1.5373682278672243,0.007792716003810755
1.5534123918315808,0.007999999999999998
1.5550005585121938,0.008700122601862842
1.5769330713369123,0.009000000000000003
1.6356755983672233,0.009680518584009385
1.6368460855926035,0.010000000000000007
1.639609917710396,0.012217778389094014
1.7,0.013183730714382934
1.7566040835892822,0.01739242613135417
1.9999999999999998,0.019415124466996867
2.0105623379512663,0.019484305930222864
2.2426943934411554,0.020000000000000007
2.2753856117044466,0.020216353554922198
2.3,0.02030688896318799
2.3230512155649805,0.020337118152756253
2.5,0.02093416443931256
2.5772833444782925,0.0211369127312093
2.7,0.02140777860204754
2.971700783104824,0.023
3.0,0.023160664762056894
3.2270931668107017,0.024032471907601508
3.377199192431949,0.025000000000000005
3.420005166009375,0.02529025477459024
3.5,0.02552198320902281
3.6156513937727186,0.025811333738503393
3.7,0.02620773858189329
3.7420410585995105,0.026700531738090304
3.7848138017088617,0.027
3.888665607618222,0.028049919804612355
3.9999999999999996,0.028894456305556728
4.083472526479274,0.030000000000000002
4.165008091037107,0.030997557697127556
4.305034749612214,0.033000000000000015
4.340936007677638,0.03359864283945975
4.5,0.03469285004146766
4.505638193425864,0.034966350686353204
4.51405923567824,0.03507272603915641
4.5127305564732305,0.035125537222953696
4.559893970689559,0.03736376991772877
4.622988270837891,0.0388325844997688
4.654305927454687,0.040000000000000015
4.674587285458433,0.04112846728479231
4.7,0.041791357292135206
4.777600680790052,0.047132640674896746
4.876173150648812,0.05000000000000002
4.912596072811766,0.05266690487803621
4.999999999999999,0.055457128544500495
5.0987113887799875,0.057797582592958814
5.299576581591748,0.060000000000000005
5.5,0.06329515189947656
5.710562518568616,0.064129415325457
5.999999999999999,0.06561967752356986
6.3533146850310045,0.06698954919019837
6.499999999999999,0.06764054089973588
6.594669533726631,0.0679259603454984
6.999999999999999,0.06901943832254608
7.052557572813779,0.06939813611160926
7.190359879588164,0.07000000000000002
7.665742789771014,0.07305228147587352
7.999999999999997,0.07454634934919124
8.419710836837348,0.07549419385343725
9.0,0.07616828908219625
9.87567678193343,0.07874158729800969
10.000000000000002,0.07909882556555893
10.618632536109365,0.08
11.630390266423824,0.0816333104237674
11.999999999999998,0.08223787201515904
13.570369907595794,0.08536540414747487
14.999999999999998,0.08837672462386607
15.9797223199041,0.08999999999999998
16.42806881470664,0.09081050975049088
17.0,0.09159098626939
18.748911355708515,0.09300000000000003
19.256820518056973,0.09346220536203426
19.999999999999993,0.09422350161309762
20.30776198634184,0.09486176870966367
20.42786035285589,0.09500000000000003
20.564765830343795,0.0956100537154513
22.67419559231583,0.10000000000000003
24.99999999999999,0.1058204642014835
26.510510323343013,0.10643567801688616
26.999999999999996,0.10672895469157202
28.008370776365787,0.1095603654590808
29.999999999999996,0.11453410201638227
30.837180765695955,0.12051433321715214
32.99999999999999,0.12795141431271329
33.070234269686075,0.12877344178903208
33.251485008022144,0.13
33.56692383759184,0.13549847815998206
34.46372045097671,0.15000000000000002
34.999999999999986,0.15529526706230706
35.568946888841474,0.16458111489858418
36.08993668150541,0.17646482065933525
36.64755216986876,0.20000000000000004
36.17196769939813,0.22103652654465875
34.999999999999986,0.2235016721255007
33.31063366313876,0.3
