x,y
0.10000000000000003,0.003725442514439811
0.2065952267214744,0.004000000000000003
0.23795943786049412,0.004192730832797781
0.3,0.0042332718033163295
0.3365602764042148,0.0042332718033163295
0.35,0.004238523857064048
0.37789201589861826,0.004706472269156494
0.4,0.004953140259903367
0.40334153015919744,0.004980398534475561
0.4126470761362019,0.005000000000000004
0.5,0.005395321572775479
0.567828768018435,0.005725089820898243
0.7,0.005894439186346784
0.7331702703351785,0.005864435621510816
0.9,0.005776708139748613
0.9258314408079399,0.005803387299976809
1.0,0.005921931692862684
1.023238957479028,0.00593517916887808
1.1532315739906875,0.006
1.26286291037704,0.006103047604238669
1.3,0.006131775233521221
1.3898133227116127,0.0067619654576536094
1.4306070990865667,0.0070000000000000045
1.5,0.007542175885685508
1.5325817561911066,0.008272525151880936
1.5768808547578503,0.009632350892932611
1.6068088401839333,0.010844952841574837
1.596608605926042,0.010883840975942733
1.584917923889757,0.01093406435277662
1.5647581645139026,0.011072029900341136
1.573427042112446,0.013029930163816131
1.6006919190928075,0.020000000000000007
1.639926783225754,0.022094336535668526
1.57959138190439,0.022136359189691757
1.635058863458612,0.024203020725982204
1.6995621180231908,0.026992220072663272
1.699146329687159,0.02699233107173979
1.7,0.02701428761939777
1.736166399839733,0.029593358046930113
1.7524672443822964,0.030000000000000002
1.7760155421637482,0.030779577195831815
1.7997046989617258,0.03166642700133539
1.8791170635850942,0.03683959015063205
1.9184897630175357,0.03774594320702779
1.9852428039504664,0.040000000000000015
1.9886119540393974,0.04031484921584071
1.9999999999999998,0.040612012238710395
2.0249457037795575,0.040799523685447675
2.3,0.04315860014627002
2.3685153900835743,0.04326899810895314
2.5,0.043801612195102695
2.6044361479508953,0.04440545212009871
2.7,0.04482604263410008
2.7992602638608686,0.046319331472353426
3.0,0.047879176286655035
3.0642527919870686,0.04848948285953697
3.3259126175016895,0.05000000000000002
3.5,0.05154902295771545
3.634761738326056,0.05300512242793257
3.7,0.05318564286690885
3.821002122269032,0.05565034910483189
3.9999999999999996,0.057722511540958525
4.042786353878709,0.05901990560565744
4.106518302710583,0.060000000000000005
4.5,0.06865326038730894
4.519180382086427,0.07000000000000002
4.546873514715292,0.07226324590788234
4.524951744292196,0.08
4.55460498142379,0.08185726838563374
4.7,0.0858427677953377
4.754410223256021,0.08999999999999998
4.772061642517086,0.09225311761485096
4.783460641487164,0.09300000000000003
4.796185585115357,0.09434049531700374
4.84800570700783,0.09500000000000003
4.8823008293212355,0.09689464196455178
4.871547358568454,0.09883697655329847
4.942879825513247,0.10000000000000003
5.187794963369695,0.11791820143762073
5.248688939198898,0.12228885688628853
5.178422675546125,0.12370482847813195
5.13096745630528,0.12415949251986091
5.5,0.1457568337670006
5.563660331121427,0.14718771780122242
5.999999999999999,0.14578849115724776
6.091538697795937,0.14599402435617065
6.499999999999999,0.14996967136971348
6.500426906857448,0.14998097842392863
6.500979947363001,0.15000000000000002
6.999999999999999,0.16198058566890897
7.997827268252037,0.16995672253411404
7.999999999999997,0.1699547233458369
8.001137490134377,0.16997431754066805
8.004670220011953,0.17000000000000004
9.516188948501322,0.1835142211638485
10.000000000000002,0.18400456216646083
11.116196681197032,0.18199742814093184
11.999999999999998,0.1845179941640131
14.86993412137128,0.20000000000000004
14.999999999999998,0.20169211800363052
16.560322309630287,0.21771876688369152
17.0,0.21657457090221321
18.452375741269666,0.24450916907118364
19.999999999999993,0.24824295204242514
21.18038981462991,0.27031446752506477
24.99999999999999,0.26352520599823565
26.25042574207295,0.3
