x,y
0.10000000000000003,0.0033905426549551915
0.17351438554351334,0.0035000000000000022
0.3,0.0036392526585170104
0.3112698341241001,0.0036511374966011396
0.35,0.0036883425156624154
0.35054894185356017,0.003697587685577762
0.3507496188596713,0.0037000000000000023
0.35924797991365226,0.003939555302093125
0.3735395165435141,0.004000000000000003
0.3907296553727394,0.004245736174513197
0.4,0.004345875262836055
0.43210603435669503,0.004429769988713875
0.47668586098792426,0.0045000000000000005
0.5,0.0045848416240364875
0.6978631977577925,0.004995215673754175
0.7,0.004999437482341843
0.7001406300013003,0.004999578935622285
0.9,0.004991731461594652
0.9966904245083249,0.0049834521225416255
1.0,0.004975734383228598
1.010466672558146,0.004979136785063062
1.064262915506195,0.005000000000000004
1.203041485491701,0.005086818231513605
1.3,0.005107277116997012
1.3302975063121196,0.0052505135476733624
1.5,0.0059432100923031556
1.5158995738069596,0.006090571572169098
1.5027821312982828,0.0060455485598536396
1.5156205946222234,0.006735947723432109
1.5210475637952616,0.007283547928091319
1.527361691631766,0.008262020491367827
1.5320302277848326,0.009161504436482431
1.534922520433061,0.010000000000000007
1.5421077425025569,0.017157131807127145
1.6420218477448327,0.020000000000000007
1.6919157709152453,0.022877901771097386
1.683506540486604,0.022883472059123635
1.7,0.02352487335705871
1.7187866163262684,0.02485942975015129
1.7247253773670088,0.025000000000000005
1.7502507324875203,0.026630094230966964
1.7619194955745647,0.027
1.7932502751128274,0.027951109759805932
1.8259182067340451,0.030000000000000002
1.8781331505353653,0.03180545210501948
1.9331942033435137,0.03389013168380026
1.9584561977376678,0.03560886956186237
1.9999999999999998,0.03659636079826916
2.037479441016075,0.03682932172141397
2.0624746933244777,0.03700000000000001
2.356734972853604,0.03909894178126749
2.5,0.03944190819083531
2.6496142145063226,0.040000000000000015
2.6945298708279593,0.040235898404365956
2.7,0.04025992285937797
2.899723377458164,0.04298631230749481
3.0,0.043674437252055394
3.2706964886808416,0.045328491980392266
3.5,0.04701215442756634
3.543774365717712,0.04756571067753566
3.7,0.0483804014035221
3.7287573519011614,0.0489041888251584
3.8305285842050654,0.05000000000000002
3.9337585186053645,0.05199125322283252
3.9999999999999996,0.052682661178386825
4.1466670791696965,0.05674697003161464
4.366584500878648,0.060000000000000005
4.5,0.06273788124426452
4.608992071269658,0.07000000000000002
4.7,0.07748266088787979
4.714716149734516,0.07946209143150873
4.725279055757343,0.08
4.790459944937364,0.08679252593630568
4.871873895294072,0.08999999999999998
4.90029967563449,0.09201262714404486
4.908679652824271,0.09300000000000003
4.913894855580837,0.09355719460569165
4.999999999999999,0.0945860551872968
5.02435102502289,0.09489701850879491
5.026787438380629,0.09500000000000003
5.020874530496487,0.09521324241438142
4.976062699581603,0.10000000000000003
5.5,0.12673003671407512
5.944346314610597,0.13
5.9808420225470025,0.1306855589597293
5.999999999999999,0.13063423741748978
6.453588219075088,0.13167617232607307
6.499999999999999,0.13208357023890205
6.774310022219507,0.13849270704586894
6.999999999999999,0.14527469160945916
7.173318803343658,0.146119420205367
7.999999999999997,0.1455800977828477
8.43636216887748,0.15000000000000002
8.73912328899938,0.15476271575968006
9.440631034053188,0.15876375438525503
10.000000000000002,0.16273952821046475
11.131376465165056,0.16145329187212842
11.999999999999998,0.16248388601067865
12.787241135903178,0.16404776060564716
14.907251757664309,0.17000000000000004
14.966369800455922,0.17027813077508178
14.999999999999998,0.17040842437600398
16.36993500397389,0.1785443721504311
17.0,0.18003764532121724
19.499285839457475,0.19499285839457484
19.999999999999993,0.19741228713636336
20.24619652300157,0.20000000000000004
22.72352333307576,0.23788834492144614
24.99999999999999,0.23349336637946236
26.231029727017603,0.2328845597764185
26.999999999999996,0.2709191808434768
27.917568398357883,0.26379517286520704
27.267880355690355,0.3
